level_5_sig_id,cell,plate,time,level_3_samples,samples_number,pert_type,pert_drug,targets,targets_number,dose,dose_float
CPC016_NEU_24H:BRD-A44780397-001-01-1:10,NEU,CPC016,24 h,CPC016_NEU_24H_X2_B7_DUO52HI53LO:D11|CPC016_NEU_24H_X3_B7_DUO52HI53LO:D11|CPC016_NEU_24H_X4_B7_DUO52HI53LO:D11,3,trt_cp,mifepristone,"AR, NR3C1, PGR",3.0,10 uM,0.0
CPC016_NEU_24H:BRD-A49046702-003-03-4:10,NEU,CPC016,24 h,CPC016_NEU_24H_X2_B7_DUO52HI53LO:O20|CPC016_NEU_24H_X3_B7_DUO52HI53LO:O20|CPC016_NEU_24H_X4_B7_DUO52HI53LO:O20,3,trt_cp,SKF-89976A,SLC6A1,1.0,10 uM,0.0
CPC016_NEU_24H:BRD-A49370193-051-01-7:10,NEU,CPC016,24 h,CPC016_NEU_24H_X2_B7_DUO52HI53LO:D08|CPC016_NEU_24H_X3_B7_DUO52HI53LO:D08|CPC016_NEU_24H_X4_B7_DUO52HI53LO:D08,3,trt_cp,Ro-60-0175,"HTR2A, HTR2B, HTR2C",3.0,10 uM,0.0
CPC016_NEU_24H:BRD-A49680073-001-01-9:10,NEU,CPC016,24 h,CPC016_NEU_24H_X2_B7_DUO52HI53LO:D10|CPC016_NEU_24H_X3_B7_DUO52HI53LO:D10|CPC016_NEU_24H_X4_B7_DUO52HI53LO:D10,3,trt_cp,BRD-A49680073,,0.0,10 uM,0.0
CPC016_NEU_24H:BRD-A51393488-003-01-9:10,NEU,CPC016,24 h,CPC016_NEU_24H_X2_B7_DUO52HI53LO:D23|CPC016_NEU_24H_X3_B7_DUO52HI53LO:D23|CPC016_NEU_24H_X4_B7_DUO52HI53LO:D23,3,trt_cp,noscapine,SIGMAR1,1.0,10 uM,0.0
CPC016_NEU_24H:BRD-A51410489-003-02-8:10,NEU,CPC016,24 h,CPC016_NEU_24H_X4_B7_DUO52HI53LO:O24,1,trt_cp,yohimbine,"ADRA2A, ADRA2B, ADRA2C, HTR1A, HTR1B, HTR1D, HTR2B",7.0,10 uM,0.0
CPC016_NEU_24H:BRD-A58157837-034-01-4:10,NEU,CPC016,24 h,CPC016_NEU_24H_X2_B7_DUO52HI53LO:E20|CPC016_NEU_24H_X3_B7_DUO52HI53LO:E20|CPC016_NEU_24H_X4_B7_DUO52HI53LO:E20,3,trt_cp,butabindide,TPP2,1.0,10 uM,0.0
CPC016_NEU_24H:BRD-A58207013-001-01-2:10,NEU,CPC016,24 h,CPC016_NEU_24H_X2_B7_DUO52HI53LO:D12|CPC016_NEU_24H_X3_B7_DUO52HI53LO:D12|CPC016_NEU_24H_X4_B7_DUO52HI53LO:D12,3,trt_cp,pinacidil,"ABCC8, ABCC9",2.0,10 uM,0.0
CPC016_NEU_24H:BRD-A60571864-001-03-3:10,NEU,CPC016,24 h,CPC016_NEU_24H_X2_B7_DUO52HI53LO:H20|CPC016_NEU_24H_X3_B7_DUO52HI53LO:H20|CPC016_NEU_24H_X4_B7_DUO52HI53LO:H20,3,trt_cp,budesonide,NR3C1,1.0,10 uM,0.0
CPC016_NEU_24H:BRD-A63043573-001-01-6:10,NEU,CPC016,24 h,CPC016_NEU_24H_X2_B7_DUO52HI53LO:M12|CPC016_NEU_24H_X3_B7_DUO52HI53LO:M12|CPC016_NEU_24H_X4_B7_DUO52HI53LO:M12,3,trt_cp,cabergoline,"ADRA1A, ADRA2A, ADRA2B, ADRA2C, DRD1, DRD2, DRD3, DRD4, DRD5, HTR1A, HTR1B, HTR1D, HTR2A, HTR2B, HTR2C",15.0,10 uM,0.0
CPC016_NEU_24H:BRD-A63346720-300-01-1:10,NEU,CPC016,24 h,CPC016_NEU_24H_X2_B7_DUO52HI53LO:P21|CPC016_NEU_24H_X3_B7_DUO52HI53LO:P21|CPC016_NEU_24H_X4_B7_DUO52HI53LO:P21,3,trt_cp,rimcazole,SIGMAR1,1.0,10 uM,0.0
CPC016_NEU_24H:BRD-A63546914-003-01-2:10,NEU,CPC016,24 h,CPC016_NEU_24H_X2_B7_DUO52HI53LO:D14|CPC016_NEU_24H_X3_B7_DUO52HI53LO:D14|CPC016_NEU_24H_X4_B7_DUO52HI53LO:D14,3,trt_cp,Ro-04-5595,GRIN2B,1.0,10 uM,0.0
CPC016_NEU_24H:BRD-A63667919-103-01-9:10,NEU,CPC016,24 h,CPC016_NEU_24H_X2_B7_DUO52HI53LO:P23,1,trt_cp,BRD-A63667919,,0.0,10 uM,0.0
CPC016_NEU_24H:BRD-A63836183-362-01-1:10,NEU,CPC016,24 h,CPC016_NEU_24H_X2_B7_DUO52HI53LO:B06|CPC016_NEU_24H_X3_B7_DUO52HI53LO:B06|CPC016_NEU_24H_X4_B7_DUO52HI53LO:B06,3,trt_cp,PD-123319,AGTR2,1.0,10 uM,0.0
CPC016_NEU_24H:BRD-A64227845-004-02-8:10,NEU,CPC016,24 h,CPC016_NEU_24H_X2_B7_DUO52HI53LO:B08|CPC016_NEU_24H_X3_B7_DUO52HI53LO:B08|CPC016_NEU_24H_X4_B7_DUO52HI53LO:B08,3,trt_cp,SKF-77434,DRD1,1.0,10 uM,0.0
CPC016_NEU_24H:BRD-A64977602-001-04-3:10,NEU,CPC016,24 h,CPC016_NEU_24H_X2_B7_DUO52HI53LO:H06|CPC016_NEU_24H_X3_B7_DUO52HI53LO:H06|CPC016_NEU_24H_X4_B7_DUO52HI53LO:H06,3,trt_cp,mirtazapine,"ADRA2A, ADRA2B, ADRA2C, HTR2A, HTR2C, HTR3A",6.0,10 uM,0.0
CPC016_NEU_24H:BRD-A66861218-001-03-5:10,NEU,CPC016,24 h,CPC016_NEU_24H_X2_B7_DUO52HI53LO:N22|CPC016_NEU_24H_X3_B7_DUO52HI53LO:N22|CPC016_NEU_24H_X4_B7_DUO52HI53LO:N22,3,trt_cp,BRD-A66861218,,0.0,10 uM,0.0
CPC016_NEU_24H:BRD-A66927094-001-01-7:10,NEU,CPC016,24 h,CPC016_NEU_24H_X2_B7_DUO52HI53LO:D16|CPC016_NEU_24H_X3_B7_DUO52HI53LO:D16|CPC016_NEU_24H_X4_B7_DUO52HI53LO:D16,3,trt_cp,nemonapride,"DRD2, DRD3",2.0,10 uM,0.0
CPC016_NEU_24H:BRD-A68929948-001-01-9:10,NEU,CPC016,24 h,CPC016_NEU_24H_X2_B7_DUO52HI53LO:B10|CPC016_NEU_24H_X3_B7_DUO52HI53LO:B10|CPC016_NEU_24H_X4_B7_DUO52HI53LO:B10,3,trt_cp,DAPT-GSI-IX,,0.0,10 uM,0.0
CPC016_NEU_24H:BRD-A69815203-001-05-0:10,NEU,CPC016,24 h,CPC016_NEU_24H_X2_B7_DUO52HI53LO:L18|CPC016_NEU_24H_X3_B7_DUO52HI53LO:L18|CPC016_NEU_24H_X4_B7_DUO52HI53LO:L18,3,trt_cp,cyclosporin-a,"PPIA, PPP3CA",2.0,10 uM,0.0
CPC016_NEU_24H:BRD-A69960130-066-01-4:10,NEU,CPC016,24 h,CPC016_NEU_24H_X2_B7_DUO52HI53LO:F17|CPC016_NEU_24H_X3_B7_DUO52HI53LO:F17|CPC016_NEU_24H_X4_B7_DUO52HI53LO:F17,3,trt_cp,bromocriptine,"ADRA2A, ADRA2B, ADRA2C, DRD1, DRD2, DRD3, DRD4, DRD5, HTR1A, HTR1B, HTR1D, HTR2A, HTR2B, HTR2C",14.0,10 uM,0.0
CPC016_NEU_24H:BRD-A70268693-103-01-9:10,NEU,CPC016,24 h,CPC016_NEU_24H_X2_B7_DUO52HI53LO:B12|CPC016_NEU_24H_X3_B7_DUO52HI53LO:B12|CPC016_NEU_24H_X4_B7_DUO52HI53LO:B12,3,trt_cp,PG-9,,0.0,10 uM,0.0
CPC016_NEU_24H:BRD-A74667430-001-15-2:10,NEU,CPC016,24 h,CPC016_NEU_24H_X2_B7_DUO52HI53LO:J14|CPC016_NEU_24H_X3_B7_DUO52HI53LO:J14|CPC016_NEU_24H_X4_B7_DUO52HI53LO:J14,3,trt_cp,etodolac,PTGS2,1.0,10 uM,0.0
CPC016_NEU_24H:BRD-A75409952:10,NEU,CPC016,24 h,CPC016_NEU_24H_X3_B7_DUO52HI53LO:A04|CPC016_NEU_24H_X4_B7_DUO52HI53LO:A04,2,trt_cp,wortmannin,"PIK3CA, PIK3CG, PLK1",3.0,10 uM,0.0
CPC016_NEU_24H:BRD-A75478957-001-01-6:10,NEU,CPC016,24 h,CPC016_NEU_24H_X2_B7_DUO52HI53LO:D18|CPC016_NEU_24H_X3_B7_DUO52HI53LO:D18|CPC016_NEU_24H_X4_B7_DUO52HI53LO:D18,3,trt_cp,PD-166793,"MMP13, MMP2, MMP3",3.0,10 uM,0.0
CPC016_NEU_24H:BRD-A76093993-001-01-8:10,NEU,CPC016,24 h,CPC016_NEU_24H_X2_B7_DUO52HI53LO:B14|CPC016_NEU_24H_X3_B7_DUO52HI53LO:B14|CPC016_NEU_24H_X4_B7_DUO52HI53LO:B14,3,trt_cp,cromakalim,KCNJ8,1.0,10 uM,0.0
CPC016_NEU_24H:BRD-A76528577-065-01-2:10,NEU,CPC016,24 h,CPC016_NEU_24H_X2_B7_DUO52HI53LO:C06|CPC016_NEU_24H_X3_B7_DUO52HI53LO:C06|CPC016_NEU_24H_X4_B7_DUO52HI53LO:C06,3,trt_cp,vincristine,TUBB,1.0,10 uM,0.0
CPC016_NEU_24H:BRD-A77722753-003-02-5:10,NEU,CPC016,24 h,CPC016_NEU_24H_X2_B7_DUO52HI53LO:I09|CPC016_NEU_24H_X3_B7_DUO52HI53LO:I09|CPC016_NEU_24H_X4_B7_DUO52HI53LO:I09,3,trt_cp,hydralazine,,0.0,10 uM,0.0
CPC016_NEU_24H:BRD-A78377521-001-03-0:10,NEU,CPC016,24 h,CPC016_NEU_24H_X2_B7_DUO52HI53LO:B07|CPC016_NEU_24H_X3_B7_DUO52HI53LO:B07|CPC016_NEU_24H_X4_B7_DUO52HI53LO:B07,3,trt_cp,monastrol,KIF11,1.0,10 uM,0.0
CPC016_NEU_24H:BRD-A80017228-001-15-8:10,NEU,CPC016,24 h,CPC016_NEU_24H_X2_B7_DUO52HI53LO:N02|CPC016_NEU_24H_X3_B7_DUO52HI53LO:N02|CPC016_NEU_24H_X4_B7_DUO52HI53LO:N02,3,trt_cp,bendroflumethiazide,SLC12A3,1.0,10 uM,0.0
CPC016_NEU_24H:BRD-A80641450-001-01-4:10,NEU,CPC016,24 h,CPC016_NEU_24H_X2_B7_DUO52HI53LO:D20|CPC016_NEU_24H_X3_B7_DUO52HI53LO:D20|CPC016_NEU_24H_X4_B7_DUO52HI53LO:D20,3,trt_cp,FR-139317,EDNRA,1.0,10 uM,0.0
CPC016_NEU_24H:BRD-A81795050-003-01-7:10,NEU,CPC016,24 h,CPC016_NEU_24H_X2_B7_DUO52HI53LO:D22|CPC016_NEU_24H_X3_B7_DUO52HI53LO:D22|CPC016_NEU_24H_X4_B7_DUO52HI53LO:D22,3,trt_cp,U-18666A,,0.0,10 uM,0.0
CPC016_NEU_24H:BRD-A81866333-003-01-5:10,NEU,CPC016,24 h,CPC016_NEU_24H_X2_B7_DUO52HI53LO:B16|CPC016_NEU_24H_X3_B7_DUO52HI53LO:B16|CPC016_NEU_24H_X4_B7_DUO52HI53LO:B16,3,trt_cp,CGS-21680,"ADORA1, ADORA2A",2.0,10 uM,0.0
CPC016_NEU_24H:BRD-A82371568-001-01-5:10,NEU,CPC016,24 h,CPC016_NEU_24H_X2_B7_DUO52HI53LO:D24|CPC016_NEU_24H_X3_B7_DUO52HI53LO:D24,2,trt_cp,clofarabine,"POLA1, RRM1, RRM2",3.0,10 uM,0.0
CPC016_NEU_24H:BRD-A82590476-001-01-1:10,NEU,CPC016,24 h,CPC016_NEU_24H_X2_B7_DUO52HI53LO:F02|CPC016_NEU_24H_X3_B7_DUO52HI53LO:F02|CPC016_NEU_24H_X4_B7_DUO52HI53LO:F02,3,trt_cp,SDZ-NKT-343,TACR1,1.0,10 uM,0.0
CPC016_NEU_24H:BRD-A82656074-003-01-2:10,NEU,CPC016,24 h,CPC016_NEU_24H_X2_B7_DUO52HI53LO:B20|CPC016_NEU_24H_X3_B7_DUO52HI53LO:B20|CPC016_NEU_24H_X4_B7_DUO52HI53LO:B20,3,trt_cp,naltrindole,OPRD1,1.0,10 uM,0.0
CPC016_NEU_24H:BRD-A83859836-003-02-8:10,NEU,CPC016,24 h,CPC016_NEU_24H_X2_B7_DUO52HI53LO:O15|CPC016_NEU_24H_X3_B7_DUO52HI53LO:O15|CPC016_NEU_24H_X4_B7_DUO52HI53LO:O15,3,trt_cp,tropisetron,HTR3A,1.0,10 uM,0.0
CPC016_NEU_24H:BRD-A84389633-001-02-4:10,NEU,CPC016,24 h,CPC016_NEU_24H_X2_B7_DUO52HI53LO:F13|CPC016_NEU_24H_X3_B7_DUO52HI53LO:F13|CPC016_NEU_24H_X4_B7_DUO52HI53LO:F13,3,trt_cp,BRD-A84389633,,0.0,10 uM,0.0
CPC016_NEU_24H:BRD-A85587465-001-02-5:10,NEU,CPC016,24 h,CPC016_NEU_24H_X2_B7_DUO52HI53LO:F01|CPC016_NEU_24H_X3_B7_DUO52HI53LO:F01|CPC016_NEU_24H_X4_B7_DUO52HI53LO:F01,3,trt_cp,bemesetron,HTR3A,1.0,10 uM,0.0
CPC016_NEU_24H:BRD-A86109770-001-01-9:10,NEU,CPC016,24 h,CPC016_NEU_24H_X2_B7_DUO52HI53LO:C18|CPC016_NEU_24H_X3_B7_DUO52HI53LO:C18|CPC016_NEU_24H_X4_B7_DUO52HI53LO:C18,3,trt_cp,guggulsterone,"AR, NR1H4, NR3C1, NR3C2, PGR",5.0,10 uM,0.0
CPC016_NEU_24H:BRD-A87479750-001-01-9:10,NEU,CPC016,24 h,CPC016_NEU_24H_X2_B7_DUO52HI53LO:B22|CPC016_NEU_24H_X3_B7_DUO52HI53LO:B22|CPC016_NEU_24H_X4_B7_DUO52HI53LO:B22,3,trt_cp,tenidap,,0.0,10 uM,0.0
CPC016_NEU_24H:BRD-A89208012-001-01-4:10,NEU,CPC016,24 h,CPC016_NEU_24H_X2_B7_DUO52HI53LO:B24|CPC016_NEU_24H_X3_B7_DUO52HI53LO:B24|CPC016_NEU_24H_X4_B7_DUO52HI53LO:B24,3,trt_cp,BRD-A89208012,,0.0,10 uM,0.0
CPC016_NEU_24H:BRD-A89672324-001-02-2:10,NEU,CPC016,24 h,CPC016_NEU_24H_X2_B7_DUO52HI53LO:D02|CPC016_NEU_24H_X3_B7_DUO52HI53LO:D02|CPC016_NEU_24H_X4_B7_DUO52HI53LO:D02,3,trt_cp,CGP-55845,"GABBR1, GABBR2",2.0,10 uM,0.0
CPC016_NEU_24H:BRD-A90311807-236-01-4:10,NEU,CPC016,24 h,CPC016_NEU_24H_X2_B7_DUO52HI53LO:D04|CPC016_NEU_24H_X3_B7_DUO52HI53LO:D04|CPC016_NEU_24H_X4_B7_DUO52HI53LO:D04,3,trt_cp,cilastatin,DPEP1,1.0,10 uM,0.0
CPC016_NEU_24H:BRD-A91008255-003-16-4:10,NEU,CPC016,24 h,CPC016_NEU_24H_X2_B7_DUO52HI53LO:N04|CPC016_NEU_24H_X3_B7_DUO52HI53LO:N04|CPC016_NEU_24H_X4_B7_DUO52HI53LO:N04,3,trt_cp,bepridil,,0.0,10 uM,0.0
CPC016_NEU_24H:BRD-A93659613-051-03-6:10,NEU,CPC016,24 h,CPC016_NEU_24H_X2_B7_DUO52HI53LO:F04|CPC016_NEU_24H_X3_B7_DUO52HI53LO:F04|CPC016_NEU_24H_X4_B7_DUO52HI53LO:F04,3,trt_cp,GR-89696,OPRK1,1.0,10 uM,0.0
CPC016_NEU_24H:BRD-A94413429-003-01-6:10,NEU,CPC016,24 h,CPC016_NEU_24H_X2_B7_DUO52HI53LO:F08|CPC016_NEU_24H_X3_B7_DUO52HI53LO:F08|CPC016_NEU_24H_X4_B7_DUO52HI53LO:F08,3,trt_cp,NTNCB,NPY5R,1.0,10 uM,0.0
CPC016_NEU_24H:BRD-A94669766-001-04-2:10,NEU,CPC016,24 h,CPC016_NEU_24H_X2_B7_DUO52HI53LO:P14|CPC016_NEU_24H_X3_B7_DUO52HI53LO:P14|CPC016_NEU_24H_X4_B7_DUO52HI53LO:P14,3,trt_cp,naringenin,"CYP19A1, ESR2",2.0,10 uM,0.0
CPC016_NEU_24H:BRD-A95096829-300-01-4:10,NEU,CPC016,24 h,CPC016_NEU_24H_X2_B7_DUO52HI53LO:F10|CPC016_NEU_24H_X3_B7_DUO52HI53LO:F10|CPC016_NEU_24H_X4_B7_DUO52HI53LO:F10,3,trt_cp,PNU-96415E,,0.0,10 uM,0.0
CPC016_NEU_24H:BRD-A96456596-001-01-4:10,NEU,CPC016,24 h,CPC016_NEU_24H_X2_B7_DUO52HI53LO:D06|CPC016_NEU_24H_X3_B7_DUO52HI53LO:D06|CPC016_NEU_24H_X4_B7_DUO52HI53LO:D06,3,trt_cp,FPL-55712,,0.0,10 uM,0.0
CPC016_NEU_24H:BRD-A96882008-001-01-3:10,NEU,CPC016,24 h,CPC016_NEU_24H_X2_B7_DUO52HI53LO:F12|CPC016_NEU_24H_X3_B7_DUO52HI53LO:F12|CPC016_NEU_24H_X4_B7_DUO52HI53LO:F12,3,trt_cp,L-732138,TACR1,1.0,10 uM,0.0
CPC016_NEU_24H:BRD-A97104540-004-08-5:10,NEU,CPC016,24 h,CPC016_NEU_24H_X2_B7_DUO52HI53LO:J18|CPC016_NEU_24H_X3_B7_DUO52HI53LO:J18|CPC016_NEU_24H_X4_B7_DUO52HI53LO:J18,3,trt_cp,fenoterol,ADRB2,1.0,10 uM,0.0
CPC016_NEU_24H:BRD-A97479839-003-08-3:10,NEU,CPC016,24 h,CPC016_NEU_24H_X2_B7_DUO52HI53LO:L16|CPC016_NEU_24H_X3_B7_DUO52HI53LO:L16|CPC016_NEU_24H_X4_B7_DUO52HI53LO:L16,3,trt_cp,piperidolate,CHRM1,1.0,10 uM,0.0
CPC016_NEU_24H:BRD-K00662280-001-04-5:10,NEU,CPC016,24 h,CPC016_NEU_24H_X2_B7_DUO52HI53LO:D15|CPC016_NEU_24H_X3_B7_DUO52HI53LO:D15|CPC016_NEU_24H_X4_B7_DUO52HI53LO:D15,3,trt_cp,CL-218872,GABRA1,1.0,10 uM,0.0
CPC016_NEU_24H:BRD-K00959089-001-01-4:10,NEU,CPC016,24 h,CPC016_NEU_24H_X2_B7_DUO52HI53LO:I05|CPC016_NEU_24H_X3_B7_DUO52HI53LO:I05|CPC016_NEU_24H_X4_B7_DUO52HI53LO:I05,3,trt_cp,thenoyltrifluoroacetone,CES1,1.0,10 uM,0.0
CPC016_NEU_24H:BRD-K01567962-001-07-3:10,NEU,CPC016,24 h,CPC016_NEU_24H_X2_B7_DUO52HI53LO:C04|CPC016_NEU_24H_X3_B7_DUO52HI53LO:C04|CPC016_NEU_24H_X4_B7_DUO52HI53LO:C04,3,trt_cp,pyrazolanthrone,"MAPK10, MAPK8, MAPK9, TTK",4.0,10 uM,0.0
CPC016_NEU_24H:BRD-K03670461-001-02-0:10,NEU,CPC016,24 h,CPC016_NEU_24H_X2_B7_DUO52HI53LO:H16|CPC016_NEU_24H_X3_B7_DUO52HI53LO:H16|CPC016_NEU_24H_X4_B7_DUO52HI53LO:H16,3,trt_cp,BRD-K03670461,,0.0,10 uM,0.0
CPC016_NEU_24H:BRD-K04111260-001-05-0:10,NEU,CPC016,24 h,CPC016_NEU_24H_X2_B7_DUO52HI53LO:A20|CPC016_NEU_24H_X3_B7_DUO52HI53LO:A20|CPC016_NEU_24H_X4_B7_DUO52HI53LO:A20,3,trt_cp,raclopride,"DRD2, DRD3",2.0,10 uM,0.0
CPC016_NEU_24H:BRD-K04146668-001-01-3:10,NEU,CPC016,24 h,CPC016_NEU_24H_X2_B7_DUO52HI53LO:K18|CPC016_NEU_24H_X3_B7_DUO52HI53LO:K18,2,trt_cp,GW-441756,NTRK1,1.0,10 uM,0.0
CPC016_NEU_24H:BRD-K05181463-001-04-0:10,NEU,CPC016,24 h,CPC016_NEU_24H_X2_B7_DUO52HI53LO:E12|CPC016_NEU_24H_X3_B7_DUO52HI53LO:E12|CPC016_NEU_24H_X4_B7_DUO52HI53LO:E12,3,trt_cp,L-741626,DRD2,1.0,10 uM,0.0
CPC016_NEU_24H:BRD-K05528470-305-01-4:10,NEU,CPC016,24 h,CPC016_NEU_24H_X2_B7_DUO52HI53LO:M18|CPC016_NEU_24H_X3_B7_DUO52HI53LO:M18|CPC016_NEU_24H_X4_B7_DUO52HI53LO:M18,3,trt_cp,L-745870,DRD4,1.0,10 uM,0.0
CPC016_NEU_24H:BRD-K06147391-300-04-3:10,NEU,CPC016,24 h,CPC016_NEU_24H_X2_B7_DUO52HI53LO:O14|CPC016_NEU_24H_X3_B7_DUO52HI53LO:O14,2,trt_cp,telenzepine,CHRM1,1.0,10 uM,0.0
CPC016_NEU_24H:BRD-K06543683-066-01-3:10,NEU,CPC016,24 h,CPC016_NEU_24H_X2_B7_DUO52HI53LO:H08|CPC016_NEU_24H_X3_B7_DUO52HI53LO:H08|CPC016_NEU_24H_X4_B7_DUO52HI53LO:H08,3,trt_cp,bisindolylmaleimide-ix,SIRT1,1.0,10 uM,0.0
CPC016_NEU_24H:BRD-K06926592-001-01-7:10,NEU,CPC016,24 h,CPC016_NEU_24H_X2_B7_DUO52HI53LO:G10|CPC016_NEU_24H_X3_B7_DUO52HI53LO:G10|CPC016_NEU_24H_X4_B7_DUO52HI53LO:G10,3,trt_cp,tretinoin,"RARA, RARB, RARG, RORB",4.0,10 uM,0.0
CPC016_NEU_24H:BRD-K07762753-001-02-8:10,NEU,CPC016,24 h,CPC016_NEU_24H_X2_B7_DUO52HI53LO:O17|CPC016_NEU_24H_X3_B7_DUO52HI53LO:O17|CPC016_NEU_24H_X4_B7_DUO52HI53LO:O17,3,trt_cp,aminopurvalanol-a,"CDK1, CDK2, CDK5",3.0,10 uM,0.0
CPC016_NEU_24H:BRD-K08547377-003-03-2:10,NEU,CPC016,24 h,CPC016_NEU_24H_X2_B7_DUO52HI53LO:O21|CPC016_NEU_24H_X3_B7_DUO52HI53LO:O21|CPC016_NEU_24H_X4_B7_DUO52HI53LO:O21,3,trt_cp,irinotecan,TOP1,1.0,10 uM,0.0
CPC016_NEU_24H:BRD-K09397065-003-03-8:10,NEU,CPC016,24 h,CPC016_NEU_24H_X2_B7_DUO52HI53LO:A22|CPC016_NEU_24H_X3_B7_DUO52HI53LO:A22,2,trt_cp,SR-57227A,HTR3A,1.0,10 uM,0.0
CPC016_NEU_24H:BRD-K10042277-001-04-3:10,NEU,CPC016,24 h,CPC016_NEU_24H_X2_B7_DUO52HI53LO:M16|CPC016_NEU_24H_X3_B7_DUO52HI53LO:M16|CPC016_NEU_24H_X4_B7_DUO52HI53LO:M16,3,trt_cp,desmethylclozapine,"CHRM1, DRD2, DRD3, HTR2A, HTR2C",5.0,10 uM,0.0
CPC016_NEU_24H:BRD-K11399644-003-03-0:10,NEU,CPC016,24 h,CPC016_NEU_24H_X2_B7_DUO52HI53LO:I11|CPC016_NEU_24H_X3_B7_DUO52HI53LO:I11|CPC016_NEU_24H_X4_B7_DUO52HI53LO:I11,3,trt_cp,phenformin,,0.0,10 uM,0.0
CPC016_NEU_24H:BRD-K12079898-001-01-8:10,NEU,CPC016,24 h,CPC016_NEU_24H_X2_B7_DUO52HI53LO:M24|CPC016_NEU_24H_X4_B7_DUO52HI53LO:M24,2,trt_cp,PD-160170,NPY1R,1.0,10 uM,0.0
CPC016_NEU_24H:BRD-K12513978-001-16-7:10,NEU,CPC016,24 h,CPC016_NEU_24H_X2_B7_DUO52HI53LO:J20|CPC016_NEU_24H_X3_B7_DUO52HI53LO:J20|CPC016_NEU_24H_X4_B7_DUO52HI53LO:J20,3,trt_cp,fenbufen,"PTGS1, PTGS2",2.0,10 uM,0.0
CPC016_NEU_24H:BRD-K14693417-001-03-2:10,NEU,CPC016,24 h,CPC016_NEU_24H_X2_B7_DUO52HI53LO:J02|CPC016_NEU_24H_X3_B7_DUO52HI53LO:J02|CPC016_NEU_24H_X4_B7_DUO52HI53LO:J02,3,trt_cp,cinchonine,,0.0,10 uM,0.0
CPC016_NEU_24H:BRD-K15164005-001-02-3:10,NEU,CPC016,24 h,CPC016_NEU_24H_X3_B7_DUO52HI53LO:C24|CPC016_NEU_24H_X4_B7_DUO52HI53LO:C24,2,trt_cp,BRD-K15164005,,0.0,10 uM,0.0
CPC016_NEU_24H:BRD-K15868788-003-02-8:10,NEU,CPC016,24 h,CPC016_NEU_24H_X2_B7_DUO52HI53LO:M08|CPC016_NEU_24H_X3_B7_DUO52HI53LO:M08|CPC016_NEU_24H_X4_B7_DUO52HI53LO:M08,3,trt_cp,SDZ-205-557,,0.0,10 uM,0.0
CPC016_NEU_24H:BRD-K16551401-003-02-6:10,NEU,CPC016,24 h,CPC016_NEU_24H_X2_B7_DUO52HI53LO:K16|CPC016_NEU_24H_X3_B7_DUO52HI53LO:K16|CPC016_NEU_24H_X4_B7_DUO52HI53LO:K16,3,trt_cp,PNU-22394,"HTR2A, HTR2B, HTR2C",3.0,10 uM,0.0
CPC016_NEU_24H:BRD-K16604360-001-01-8:10,NEU,CPC016,24 h,CPC016_NEU_24H_X2_B7_DUO52HI53LO:H10|CPC016_NEU_24H_X3_B7_DUO52HI53LO:H10|CPC016_NEU_24H_X4_B7_DUO52HI53LO:H10,3,trt_cp,BRD-K16604360,,0.0,10 uM,0.0
CPC016_NEU_24H:BRD-K16664969-001-02-5:10,NEU,CPC016,24 h,CPC016_NEU_24H_X2_B7_DUO52HI53LO:M02|CPC016_NEU_24H_X3_B7_DUO52HI53LO:M02|CPC016_NEU_24H_X4_B7_DUO52HI53LO:M02,3,trt_cp,GTP-14564,FLT3,1.0,10 uM,0.0
CPC016_NEU_24H:BRD-K17075857-001-06-9:10,NEU,CPC016,24 h,CPC016_NEU_24H_X2_B7_DUO52HI53LO:N18|CPC016_NEU_24H_X3_B7_DUO52HI53LO:N18|CPC016_NEU_24H_X4_B7_DUO52HI53LO:N18,3,trt_cp,chloroxine,,0.0,10 uM,0.0
CPC016_NEU_24H:BRD-K17868609-001-02-7:10,NEU,CPC016,24 h,CPC016_NEU_24H_X2_B7_DUO52HI53LO:E08|CPC016_NEU_24H_X3_B7_DUO52HI53LO:E08|CPC016_NEU_24H_X4_B7_DUO52HI53LO:E08,3,trt_cp,BRL-54443,"HTR1E, HTR1F",2.0,10 uM,0.0
CPC016_NEU_24H:BRD-K18250272-003-03-7:10,NEU,CPC016,24 h,CPC016_NEU_24H_X2_B7_DUO52HI53LO:C13|CPC016_NEU_24H_X3_B7_DUO52HI53LO:C13|CPC016_NEU_24H_X4_B7_DUO52HI53LO:C13,3,trt_cp,propoxycaine,,0.0,10 uM,0.0
CPC016_NEU_24H:BRD-K18574842-323-03-3:10,NEU,CPC016,24 h,CPC016_NEU_24H_X2_B7_DUO52HI53LO:C15|CPC016_NEU_24H_X3_B7_DUO52HI53LO:C15|CPC016_NEU_24H_X4_B7_DUO52HI53LO:C15,3,trt_cp,nafcillin,"CYP1A2, CYP3A4, SLC22A6",3.0,10 uM,0.0
CPC016_NEU_24H:BRD-K18742343-001-03-2:10,NEU,CPC016,24 h,CPC016_NEU_24H_X2_B7_DUO52HI53LO:C17|CPC016_NEU_24H_X3_B7_DUO52HI53LO:C17|CPC016_NEU_24H_X4_B7_DUO52HI53LO:C17,3,trt_cp,H-8,,0.0,10 uM,0.0
