level_3_sample_id,cell,time,pert_type,pert_drug,dose
XPR020_U251MG.311_96H_X3_B37:J18,U251MG,96 h,ctl_vector,BRDN0001146085,
XPR020_U251MG.311_96H_X3_B37:K03,U251MG,96 h,ctl_vector,BRDN0001477804,
XPR020_U251MG.311_96H_X3_B37:K04,U251MG,96 h,ctl_vector,BRDN0001146317,
XPR020_U251MG.311_96H_X3_B37:L03,U251MG,96 h,ctl_vector,BRDN0001148995,
XPR020_U251MG.311_96H_X3_B37:L04,U251MG,96 h,ctl_vector,BRDN0001477792,
XPR020_U251MG.311_96H_X3_B37:M16,U251MG,96 h,ctl_untrt,UnTrt,
XPR020_U251MG.311_96H_X3_B37:N16,U251MG,96 h,ctl_untrt,UnTrt,
XPR021_U251MG.311_96H_X1_B37:A24,U251MG,96 h,ctl_untrt,UnTrt,
XPR021_U251MG.311_96H_X1_B37:C11,U251MG,96 h,ctl_vector,BRDN0001148129,
XPR021_U251MG.311_96H_X1_B37:C12,U251MG,96 h,ctl_vector,BRDN0001146004,
XPR021_U251MG.311_96H_X1_B37:D11,U251MG,96 h,ctl_vector,BRDN0001146753,
XPR021_U251MG.311_96H_X1_B37:D12,U251MG,96 h,ctl_vector,BRDN0001477669,
XPR021_U251MG.311_96H_X1_B37:F02,U251MG,96 h,ctl_untrt,UnTrt,
XPR021_U251MG.311_96H_X1_B37:F05,U251MG,96 h,ctl_untrt,UnTrt,
XPR021_U251MG.311_96H_X1_B37:F20,U251MG,96 h,ctl_untrt,UnTrt,
XPR021_U251MG.311_96H_X1_B37:G19,U251MG,96 h,ctl_vector,BRDN0001148519,
XPR021_U251MG.311_96H_X1_B37:G20,U251MG,96 h,ctl_vector,BRDN0001147223,
XPR021_U251MG.311_96H_X1_B37:H19,U251MG,96 h,ctl_vector,BRDN0001487138,
XPR021_U251MG.311_96H_X1_B37:H20,U251MG,96 h,ctl_vector,BRDN0001149216,
XPR021_U251MG.311_96H_X1_B37:H23,U251MG,96 h,ctl_untrt,UnTrt,
XPR021_U251MG.311_96H_X1_B37:I17,U251MG,96 h,ctl_vector,BRDN0001148145,
XPR021_U251MG.311_96H_X1_B37:I18,U251MG,96 h,ctl_vector,BRDN0001147812,
XPR021_U251MG.311_96H_X1_B37:J17,U251MG,96 h,ctl_vector,BRDN0001146109,
XPR021_U251MG.311_96H_X1_B37:J18,U251MG,96 h,ctl_vector,BRDN0001146085,
XPR021_U251MG.311_96H_X1_B37:K03,U251MG,96 h,ctl_vector,BRDN0001477804,
XPR021_U251MG.311_96H_X1_B37:K04,U251MG,96 h,ctl_vector,BRDN0001146317,
XPR021_U251MG.311_96H_X1_B37:K17,U251MG,96 h,ctl_untrt,UnTrt,
XPR021_U251MG.311_96H_X1_B37:L03,U251MG,96 h,ctl_vector,BRDN0001148995,
XPR021_U251MG.311_96H_X1_B37:L04,U251MG,96 h,ctl_vector,BRDN0001477792,
XPR021_U251MG.311_96H_X1_B37:O01,U251MG,96 h,ctl_untrt,UnTrt,
XPR021_U251MG.311_96H_X1_B37:O14,U251MG,96 h,ctl_untrt,UnTrt,
XPR021_U251MG.311_96H_X2_B37:A24,U251MG,96 h,ctl_untrt,UnTrt,
XPR021_U251MG.311_96H_X2_B37:C11,U251MG,96 h,ctl_vector,BRDN0001148129,
XPR021_U251MG.311_96H_X2_B37:C12,U251MG,96 h,ctl_vector,BRDN0001146004,
XPR021_U251MG.311_96H_X2_B37:D11,U251MG,96 h,ctl_vector,BRDN0001146753,
XPR021_U251MG.311_96H_X2_B37:D12,U251MG,96 h,ctl_vector,BRDN0001477669,
XPR021_U251MG.311_96H_X2_B37:F02,U251MG,96 h,ctl_untrt,UnTrt,
XPR021_U251MG.311_96H_X2_B37:F05,U251MG,96 h,ctl_untrt,UnTrt,
XPR021_U251MG.311_96H_X2_B37:F20,U251MG,96 h,ctl_untrt,UnTrt,
XPR021_U251MG.311_96H_X2_B37:G19,U251MG,96 h,ctl_vector,BRDN0001148519,
XPR021_U251MG.311_96H_X2_B37:G20,U251MG,96 h,ctl_vector,BRDN0001147223,
XPR021_U251MG.311_96H_X2_B37:H19,U251MG,96 h,ctl_vector,BRDN0001487138,
XPR021_U251MG.311_96H_X2_B37:H20,U251MG,96 h,ctl_vector,BRDN0001149216,
XPR021_U251MG.311_96H_X2_B37:H23,U251MG,96 h,ctl_untrt,UnTrt,
XPR021_U251MG.311_96H_X2_B37:I17,U251MG,96 h,ctl_vector,BRDN0001148145,
XPR021_U251MG.311_96H_X2_B37:I18,U251MG,96 h,ctl_vector,BRDN0001147812,
XPR021_U251MG.311_96H_X2_B37:J04,U251MG,96 h,ctl_untrt,UnTrt,
XPR021_U251MG.311_96H_X2_B37:J17,U251MG,96 h,ctl_vector,BRDN0001146109,
XPR021_U251MG.311_96H_X2_B37:J18,U251MG,96 h,ctl_vector,BRDN0001146085,
XPR021_U251MG.311_96H_X2_B37:K03,U251MG,96 h,ctl_vector,BRDN0001477804,
XPR021_U251MG.311_96H_X2_B37:K04,U251MG,96 h,ctl_vector,BRDN0001146317,
XPR021_U251MG.311_96H_X2_B37:K17,U251MG,96 h,ctl_untrt,UnTrt,
XPR021_U251MG.311_96H_X2_B37:L03,U251MG,96 h,ctl_vector,BRDN0001148995,
XPR021_U251MG.311_96H_X2_B37:O01,U251MG,96 h,ctl_untrt,UnTrt,
XPR021_U251MG.311_96H_X2_B37:O14,U251MG,96 h,ctl_untrt,UnTrt,
XPR021_U251MG.311_96H_X3_B37:A24,U251MG,96 h,ctl_untrt,UnTrt,
XPR021_U251MG.311_96H_X3_B37:C11,U251MG,96 h,ctl_vector,BRDN0001148129,
XPR021_U251MG.311_96H_X3_B37:C12,U251MG,96 h,ctl_vector,BRDN0001146004,
XPR021_U251MG.311_96H_X3_B37:D11,U251MG,96 h,ctl_vector,BRDN0001146753,
XPR021_U251MG.311_96H_X3_B37:D12,U251MG,96 h,ctl_vector,BRDN0001477669,
XPR021_U251MG.311_96H_X3_B37:F02,U251MG,96 h,ctl_untrt,UnTrt,
XPR021_U251MG.311_96H_X3_B37:F05,U251MG,96 h,ctl_untrt,UnTrt,
XPR021_U251MG.311_96H_X3_B37:F20,U251MG,96 h,ctl_untrt,UnTrt,
XPR021_U251MG.311_96H_X3_B37:G19,U251MG,96 h,ctl_vector,BRDN0001148519,
XPR021_U251MG.311_96H_X3_B37:G20,U251MG,96 h,ctl_vector,BRDN0001147223,
XPR021_U251MG.311_96H_X3_B37:H19,U251MG,96 h,ctl_vector,BRDN0001487138,
XPR021_U251MG.311_96H_X3_B37:H20,U251MG,96 h,ctl_vector,BRDN0001149216,
XPR021_U251MG.311_96H_X3_B37:H23,U251MG,96 h,ctl_untrt,UnTrt,
XPR021_U251MG.311_96H_X3_B37:I17,U251MG,96 h,ctl_vector,BRDN0001148145,
XPR021_U251MG.311_96H_X3_B37:I18,U251MG,96 h,ctl_vector,BRDN0001147812,
XPR021_U251MG.311_96H_X3_B37:J04,U251MG,96 h,ctl_untrt,UnTrt,
XPR021_U251MG.311_96H_X3_B37:J17,U251MG,96 h,ctl_vector,BRDN0001146109,
XPR021_U251MG.311_96H_X3_B37:J18,U251MG,96 h,ctl_vector,BRDN0001146085,
XPR021_U251MG.311_96H_X3_B37:K03,U251MG,96 h,ctl_vector,BRDN0001477804,
XPR021_U251MG.311_96H_X3_B37:K04,U251MG,96 h,ctl_vector,BRDN0001146317,
XPR021_U251MG.311_96H_X3_B37:K17,U251MG,96 h,ctl_untrt,UnTrt,
XPR021_U251MG.311_96H_X3_B37:L03,U251MG,96 h,ctl_vector,BRDN0001148995,
XPR021_U251MG.311_96H_X3_B37:L04,U251MG,96 h,ctl_vector,BRDN0001477792,
XPR021_U251MG.311_96H_X3_B37:O01,U251MG,96 h,ctl_untrt,UnTrt,
XPR021_U251MG.311_96H_X3_B37:O14,U251MG,96 h,ctl_untrt,UnTrt,
XPR022_U251MG.311_96H_X1_B37:B17,U251MG,96 h,ctl_untrt,UnTrt,
XPR022_U251MG.311_96H_X1_B37:B22,U251MG,96 h,ctl_untrt,UnTrt,
XPR022_U251MG.311_96H_X1_B37:C04,U251MG,96 h,ctl_untrt,UnTrt,
XPR022_U251MG.311_96H_X1_B37:C11,U251MG,96 h,ctl_vector,BRDN0001148129,
XPR022_U251MG.311_96H_X1_B37:C12,U251MG,96 h,ctl_vector,BRDN0001146004,
XPR022_U251MG.311_96H_X1_B37:D11,U251MG,96 h,ctl_vector,BRDN0001146753,
XPR022_U251MG.311_96H_X1_B37:D12,U251MG,96 h,ctl_vector,BRDN0001477669,
XPR022_U251MG.311_96H_X1_B37:G08,U251MG,96 h,ctl_untrt,UnTrt,
XPR022_U251MG.311_96H_X1_B37:G19,U251MG,96 h,ctl_vector,BRDN0001148519,
XPR022_U251MG.311_96H_X1_B37:G20,U251MG,96 h,ctl_vector,BRDN0001147223,
XPR022_U251MG.311_96H_X1_B37:H19,U251MG,96 h,ctl_vector,BRDN0001487138,
XPR022_U251MG.311_96H_X1_B37:H20,U251MG,96 h,ctl_vector,BRDN0001149216,
XPR022_U251MG.311_96H_X1_B37:I17,U251MG,96 h,ctl_vector,BRDN0001148145,
XPR022_U251MG.311_96H_X1_B37:I18,U251MG,96 h,ctl_vector,BRDN0001147812,
XPR022_U251MG.311_96H_X1_B37:J03,U251MG,96 h,ctl_untrt,UnTrt,
XPR022_U251MG.311_96H_X1_B37:J17,U251MG,96 h,ctl_vector,BRDN0001146109,
XPR022_U251MG.311_96H_X1_B37:J18,U251MG,96 h,ctl_vector,BRDN0001146085,
XPR022_U251MG.311_96H_X1_B37:K03,U251MG,96 h,ctl_vector,BRDN0001477804,
XPR022_U251MG.311_96H_X1_B37:K04,U251MG,96 h,ctl_vector,BRDN0001146317,
XPR022_U251MG.311_96H_X1_B37:L03,U251MG,96 h,ctl_vector,BRDN0001148995,
XPR022_U251MG.311_96H_X1_B37:L04,U251MG,96 h,ctl_vector,BRDN0001477792,
XPR022_U251MG.311_96H_X1_B37:M03,U251MG,96 h,ctl_untrt,UnTrt,
XPR022_U251MG.311_96H_X1_B37:N05,U251MG,96 h,ctl_untrt,UnTrt,
XPR022_U251MG.311_96H_X1_B37:N18,U251MG,96 h,ctl_untrt,UnTrt,
XPR022_U251MG.311_96H_X1_B37:O17,U251MG,96 h,ctl_untrt,UnTrt,
XPR022_U251MG.311_96H_X2_B37:B17,U251MG,96 h,ctl_untrt,UnTrt,
XPR022_U251MG.311_96H_X2_B37:B22,U251MG,96 h,ctl_untrt,UnTrt,
XPR022_U251MG.311_96H_X2_B37:C04,U251MG,96 h,ctl_untrt,UnTrt,
XPR022_U251MG.311_96H_X2_B37:C11,U251MG,96 h,ctl_vector,BRDN0001148129,
XPR022_U251MG.311_96H_X2_B37:C12,U251MG,96 h,ctl_vector,BRDN0001146004,
XPR022_U251MG.311_96H_X2_B37:D11,U251MG,96 h,ctl_vector,BRDN0001146753,
XPR022_U251MG.311_96H_X2_B37:D12,U251MG,96 h,ctl_vector,BRDN0001477669,
XPR022_U251MG.311_96H_X2_B37:G08,U251MG,96 h,ctl_untrt,UnTrt,
XPR022_U251MG.311_96H_X2_B37:G19,U251MG,96 h,ctl_vector,BRDN0001148519,
XPR022_U251MG.311_96H_X2_B37:G20,U251MG,96 h,ctl_vector,BRDN0001147223,
XPR022_U251MG.311_96H_X2_B37:H19,U251MG,96 h,ctl_vector,BRDN0001487138,
XPR022_U251MG.311_96H_X2_B37:H20,U251MG,96 h,ctl_vector,BRDN0001149216,
XPR022_U251MG.311_96H_X2_B37:I17,U251MG,96 h,ctl_vector,BRDN0001148145,
XPR022_U251MG.311_96H_X2_B37:I18,U251MG,96 h,ctl_vector,BRDN0001147812,
XPR022_U251MG.311_96H_X2_B37:J03,U251MG,96 h,ctl_untrt,UnTrt,
XPR022_U251MG.311_96H_X2_B37:J17,U251MG,96 h,ctl_vector,BRDN0001146109,
XPR022_U251MG.311_96H_X2_B37:J18,U251MG,96 h,ctl_vector,BRDN0001146085,
XPR022_U251MG.311_96H_X2_B37:K03,U251MG,96 h,ctl_vector,BRDN0001477804,
XPR022_U251MG.311_96H_X2_B37:K04,U251MG,96 h,ctl_vector,BRDN0001146317,
XPR022_U251MG.311_96H_X2_B37:L03,U251MG,96 h,ctl_vector,BRDN0001148995,
XPR022_U251MG.311_96H_X2_B37:L04,U251MG,96 h,ctl_vector,BRDN0001477792,
XPR022_U251MG.311_96H_X2_B37:M03,U251MG,96 h,ctl_untrt,UnTrt,
XPR022_U251MG.311_96H_X2_B37:N05,U251MG,96 h,ctl_untrt,UnTrt,
XPR022_U251MG.311_96H_X2_B37:N18,U251MG,96 h,ctl_untrt,UnTrt,
XPR022_U251MG.311_96H_X2_B37:O17,U251MG,96 h,ctl_untrt,UnTrt,
XPR022_U251MG.311_96H_X3_B37:B17,U251MG,96 h,ctl_untrt,UnTrt,
XPR022_U251MG.311_96H_X3_B37:B22,U251MG,96 h,ctl_untrt,UnTrt,
XPR022_U251MG.311_96H_X3_B37:C04,U251MG,96 h,ctl_untrt,UnTrt,
XPR022_U251MG.311_96H_X3_B37:C11,U251MG,96 h,ctl_vector,BRDN0001148129,
XPR022_U251MG.311_96H_X3_B37:C12,U251MG,96 h,ctl_vector,BRDN0001146004,
XPR022_U251MG.311_96H_X3_B37:D11,U251MG,96 h,ctl_vector,BRDN0001146753,
XPR022_U251MG.311_96H_X3_B37:D12,U251MG,96 h,ctl_vector,BRDN0001477669,
XPR022_U251MG.311_96H_X3_B37:G08,U251MG,96 h,ctl_untrt,UnTrt,
XPR022_U251MG.311_96H_X3_B37:G19,U251MG,96 h,ctl_vector,BRDN0001148519,
XPR022_U251MG.311_96H_X3_B37:G20,U251MG,96 h,ctl_vector,BRDN0001147223,
XPR022_U251MG.311_96H_X3_B37:H19,U251MG,96 h,ctl_vector,BRDN0001487138,
XPR022_U251MG.311_96H_X3_B37:H20,U251MG,96 h,ctl_vector,BRDN0001149216,
XPR022_U251MG.311_96H_X3_B37:I17,U251MG,96 h,ctl_vector,BRDN0001148145,
XPR022_U251MG.311_96H_X3_B37:I18,U251MG,96 h,ctl_vector,BRDN0001147812,
XPR022_U251MG.311_96H_X3_B37:J03,U251MG,96 h,ctl_untrt,UnTrt,
XPR022_U251MG.311_96H_X3_B37:J17,U251MG,96 h,ctl_vector,BRDN0001146109,
XPR022_U251MG.311_96H_X3_B37:J18,U251MG,96 h,ctl_vector,BRDN0001146085,
XPR022_U251MG.311_96H_X3_B37:K03,U251MG,96 h,ctl_vector,BRDN0001477804,
XPR022_U251MG.311_96H_X3_B37:K04,U251MG,96 h,ctl_vector,BRDN0001146317,
XPR022_U251MG.311_96H_X3_B37:L03,U251MG,96 h,ctl_vector,BRDN0001148995,
XPR022_U251MG.311_96H_X3_B37:L04,U251MG,96 h,ctl_vector,BRDN0001477792,
XPR022_U251MG.311_96H_X3_B37:M03,U251MG,96 h,ctl_untrt,UnTrt,
XPR022_U251MG.311_96H_X3_B37:N05,U251MG,96 h,ctl_untrt,UnTrt,
XPR022_U251MG.311_96H_X3_B37:N18,U251MG,96 h,ctl_untrt,UnTrt,
XPR022_U251MG.311_96H_X3_B37:O17,U251MG,96 h,ctl_untrt,UnTrt,
XPR023_U251MG.311_96H_X1_B37:A09,U251MG,96 h,ctl_untrt,UnTrt,
XPR023_U251MG.311_96H_X1_B37:C11,U251MG,96 h,ctl_vector,BRDN0001148129,
XPR023_U251MG.311_96H_X1_B37:C12,U251MG,96 h,ctl_vector,BRDN0001146004,
XPR023_U251MG.311_96H_X1_B37:D11,U251MG,96 h,ctl_vector,BRDN0001146753,
XPR023_U251MG.311_96H_X1_B37:D12,U251MG,96 h,ctl_vector,BRDN0001477669,
XPR023_U251MG.311_96H_X1_B37:D16,U251MG,96 h,ctl_untrt,UnTrt,
XPR023_U251MG.311_96H_X1_B37:E24,U251MG,96 h,ctl_untrt,UnTrt,
XPR023_U251MG.311_96H_X1_B37:F22,U251MG,96 h,ctl_untrt,UnTrt,
XPR023_U251MG.311_96H_X1_B37:G19,U251MG,96 h,ctl_vector,BRDN0001148519,
XPR023_U251MG.311_96H_X1_B37:G20,U251MG,96 h,ctl_vector,BRDN0001147223,
XPR023_U251MG.311_96H_X1_B37:H19,U251MG,96 h,ctl_vector,BRDN0001487138,
XPR023_U251MG.311_96H_X1_B37:H20,U251MG,96 h,ctl_vector,BRDN0001149216,
XPR023_U251MG.311_96H_X1_B37:I17,U251MG,96 h,ctl_vector,BRDN0001148145,
XPR023_U251MG.311_96H_X1_B37:I18,U251MG,96 h,ctl_vector,BRDN0001147812,
XPR023_U251MG.311_96H_X1_B37:J11,U251MG,96 h,ctl_untrt,UnTrt,
XPR023_U251MG.311_96H_X1_B37:J17,U251MG,96 h,ctl_vector,BRDN0001146109,
XPR023_U251MG.311_96H_X1_B37:J18,U251MG,96 h,ctl_vector,BRDN0001146085,
XPR023_U251MG.311_96H_X1_B37:K03,U251MG,96 h,ctl_vector,BRDN0001477804,
XPR023_U251MG.311_96H_X1_B37:K04,U251MG,96 h,ctl_vector,BRDN0001146317,
XPR023_U251MG.311_96H_X1_B37:L03,U251MG,96 h,ctl_vector,BRDN0001148995,
XPR023_U251MG.311_96H_X1_B37:L04,U251MG,96 h,ctl_vector,BRDN0001477792,
XPR023_U251MG.311_96H_X1_B37:M01,U251MG,96 h,ctl_untrt,UnTrt,
XPR023_U251MG.311_96H_X1_B37:O04,U251MG,96 h,ctl_untrt,UnTrt,
XPR023_U251MG.311_96H_X1_B37:P21,U251MG,96 h,ctl_untrt,UnTrt,
XPR023_U251MG.311_96H_X2_B37:A09,U251MG,96 h,ctl_untrt,UnTrt,
XPR023_U251MG.311_96H_X2_B37:C11,U251MG,96 h,ctl_vector,BRDN0001148129,
XPR023_U251MG.311_96H_X2_B37:C12,U251MG,96 h,ctl_vector,BRDN0001146004,
XPR023_U251MG.311_96H_X2_B37:D11,U251MG,96 h,ctl_vector,BRDN0001146753,
XPR023_U251MG.311_96H_X2_B37:D12,U251MG,96 h,ctl_vector,BRDN0001477669,
XPR023_U251MG.311_96H_X2_B37:D16,U251MG,96 h,ctl_untrt,UnTrt,
XPR023_U251MG.311_96H_X2_B37:E24,U251MG,96 h,ctl_untrt,UnTrt,
XPR023_U251MG.311_96H_X2_B37:F22,U251MG,96 h,ctl_untrt,UnTrt,
XPR023_U251MG.311_96H_X2_B37:G19,U251MG,96 h,ctl_vector,BRDN0001148519,
XPR023_U251MG.311_96H_X2_B37:G20,U251MG,96 h,ctl_vector,BRDN0001147223,
XPR023_U251MG.311_96H_X2_B37:H19,U251MG,96 h,ctl_vector,BRDN0001487138,
XPR023_U251MG.311_96H_X2_B37:H20,U251MG,96 h,ctl_vector,BRDN0001149216,
XPR023_U251MG.311_96H_X2_B37:I17,U251MG,96 h,ctl_vector,BRDN0001148145,
XPR023_U251MG.311_96H_X2_B37:I18,U251MG,96 h,ctl_vector,BRDN0001147812,
XPR023_U251MG.311_96H_X2_B37:J11,U251MG,96 h,ctl_untrt,UnTrt,
XPR023_U251MG.311_96H_X2_B37:J17,U251MG,96 h,ctl_vector,BRDN0001146109,
XPR023_U251MG.311_96H_X2_B37:J18,U251MG,96 h,ctl_vector,BRDN0001146085,
XPR023_U251MG.311_96H_X2_B37:K03,U251MG,96 h,ctl_vector,BRDN0001477804,
XPR023_U251MG.311_96H_X2_B37:K04,U251MG,96 h,ctl_vector,BRDN0001146317,
XPR023_U251MG.311_96H_X2_B37:L03,U251MG,96 h,ctl_vector,BRDN0001148995,
XPR023_U251MG.311_96H_X2_B37:L04,U251MG,96 h,ctl_vector,BRDN0001477792,
XPR023_U251MG.311_96H_X2_B37:M01,U251MG,96 h,ctl_untrt,UnTrt,
XPR023_U251MG.311_96H_X2_B37:O04,U251MG,96 h,ctl_untrt,UnTrt,
XPR023_U251MG.311_96H_X2_B37:P21,U251MG,96 h,ctl_untrt,UnTrt,
XPR023_U251MG.311_96H_X3_B37:A09,U251MG,96 h,ctl_untrt,UnTrt,
XPR023_U251MG.311_96H_X3_B37:C11,U251MG,96 h,ctl_vector,BRDN0001148129,
XPR023_U251MG.311_96H_X3_B37:C12,U251MG,96 h,ctl_vector,BRDN0001146004,
XPR023_U251MG.311_96H_X3_B37:D11,U251MG,96 h,ctl_vector,BRDN0001146753,
XPR023_U251MG.311_96H_X3_B37:D12,U251MG,96 h,ctl_vector,BRDN0001477669,
XPR023_U251MG.311_96H_X3_B37:D16,U251MG,96 h,ctl_untrt,UnTrt,
XPR023_U251MG.311_96H_X3_B37:E24,U251MG,96 h,ctl_untrt,UnTrt,
XPR023_U251MG.311_96H_X3_B37:F22,U251MG,96 h,ctl_untrt,UnTrt,
XPR023_U251MG.311_96H_X3_B37:G19,U251MG,96 h,ctl_vector,BRDN0001148519,
XPR023_U251MG.311_96H_X3_B37:G20,U251MG,96 h,ctl_vector,BRDN0001147223,
XPR023_U251MG.311_96H_X3_B37:H19,U251MG,96 h,ctl_vector,BRDN0001487138,
XPR023_U251MG.311_96H_X3_B37:H20,U251MG,96 h,ctl_vector,BRDN0001149216,
XPR023_U251MG.311_96H_X3_B37:I17,U251MG,96 h,ctl_vector,BRDN0001148145,
XPR023_U251MG.311_96H_X3_B37:I18,U251MG,96 h,ctl_vector,BRDN0001147812,
XPR023_U251MG.311_96H_X3_B37:J11,U251MG,96 h,ctl_untrt,UnTrt,
XPR023_U251MG.311_96H_X3_B37:J17,U251MG,96 h,ctl_vector,BRDN0001146109,
XPR023_U251MG.311_96H_X3_B37:J18,U251MG,96 h,ctl_vector,BRDN0001146085,
XPR023_U251MG.311_96H_X3_B37:K03,U251MG,96 h,ctl_vector,BRDN0001477804,
XPR023_U251MG.311_96H_X3_B37:K04,U251MG,96 h,ctl_vector,BRDN0001146317,
XPR023_U251MG.311_96H_X3_B37:L03,U251MG,96 h,ctl_vector,BRDN0001148995,
XPR023_U251MG.311_96H_X3_B37:L04,U251MG,96 h,ctl_vector,BRDN0001477792,
XPR023_U251MG.311_96H_X3_B37:M01,U251MG,96 h,ctl_untrt,UnTrt,
XPR023_U251MG.311_96H_X3_B37:O04,U251MG,96 h,ctl_untrt,UnTrt,
XPR023_U251MG.311_96H_X3_B37:P21,U251MG,96 h,ctl_untrt,UnTrt,
XPR024_U251MG.311_96H_X1_B37:B17,U251MG,96 h,ctl_untrt,UnTrt,
XPR024_U251MG.311_96H_X1_B37:C04,U251MG,96 h,ctl_untrt,UnTrt,
XPR024_U251MG.311_96H_X1_B37:C11,U251MG,96 h,ctl_vector,BRDN0001148129,
XPR024_U251MG.311_96H_X1_B37:C12,U251MG,96 h,ctl_vector,BRDN0001146004,
XPR024_U251MG.311_96H_X1_B37:D02,U251MG,96 h,ctl_untrt,UnTrt,
XPR024_U251MG.311_96H_X1_B37:D11,U251MG,96 h,ctl_vector,BRDN0001146753,
XPR024_U251MG.311_96H_X1_B37:D12,U251MG,96 h,ctl_vector,BRDN0001477669,
XPR024_U251MG.311_96H_X1_B37:F07,U251MG,96 h,ctl_untrt,UnTrt,
XPR024_U251MG.311_96H_X1_B37:G11,U251MG,96 h,ctl_untrt,UnTrt,
XPR024_U251MG.311_96H_X1_B37:G19,U251MG,96 h,ctl_vector,BRDN0001148519,
XPR024_U251MG.311_96H_X1_B37:G20,U251MG,96 h,ctl_vector,BRDN0001147223,
XPR024_U251MG.311_96H_X1_B37:G23,U251MG,96 h,ctl_untrt,UnTrt,
XPR024_U251MG.311_96H_X1_B37:H19,U251MG,96 h,ctl_vector,BRDN0001487138,
XPR024_U251MG.311_96H_X1_B37:H20,U251MG,96 h,ctl_vector,BRDN0001149216,
XPR024_U251MG.311_96H_X1_B37:I17,U251MG,96 h,ctl_vector,BRDN0001148145,
XPR024_U251MG.311_96H_X1_B37:I18,U251MG,96 h,ctl_vector,BRDN0001147812,
XPR024_U251MG.311_96H_X1_B37:J17,U251MG,96 h,ctl_vector,BRDN0001146109,
XPR024_U251MG.311_96H_X1_B37:J18,U251MG,96 h,ctl_vector,BRDN0001146085,
XPR024_U251MG.311_96H_X1_B37:J24,U251MG,96 h,ctl_untrt,UnTrt,
XPR024_U251MG.311_96H_X1_B37:K03,U251MG,96 h,ctl_vector,BRDN0001477804,
XPR024_U251MG.311_96H_X1_B37:K04,U251MG,96 h,ctl_vector,BRDN0001146317,
XPR024_U251MG.311_96H_X1_B37:K21,U251MG,96 h,ctl_untrt,UnTrt,
XPR024_U251MG.311_96H_X1_B37:L03,U251MG,96 h,ctl_vector,BRDN0001148995,
XPR024_U251MG.311_96H_X1_B37:L04,U251MG,96 h,ctl_vector,BRDN0001477792,
XPR024_U251MG.311_96H_X1_B37:M10,U251MG,96 h,ctl_untrt,UnTrt,
XPR024_U251MG.311_96H_X2_B37:B17,U251MG,96 h,ctl_untrt,UnTrt,
XPR024_U251MG.311_96H_X2_B37:C04,U251MG,96 h,ctl_untrt,UnTrt,
XPR024_U251MG.311_96H_X2_B37:C11,U251MG,96 h,ctl_vector,BRDN0001148129,
XPR024_U251MG.311_96H_X2_B37:C12,U251MG,96 h,ctl_vector,BRDN0001146004,
XPR024_U251MG.311_96H_X2_B37:D02,U251MG,96 h,ctl_untrt,UnTrt,
XPR024_U251MG.311_96H_X2_B37:D11,U251MG,96 h,ctl_vector,BRDN0001146753,
XPR024_U251MG.311_96H_X2_B37:D12,U251MG,96 h,ctl_vector,BRDN0001477669,
XPR024_U251MG.311_96H_X2_B37:F07,U251MG,96 h,ctl_untrt,UnTrt,
XPR024_U251MG.311_96H_X2_B37:G11,U251MG,96 h,ctl_untrt,UnTrt,
XPR024_U251MG.311_96H_X2_B37:G19,U251MG,96 h,ctl_vector,BRDN0001148519,
XPR024_U251MG.311_96H_X2_B37:G20,U251MG,96 h,ctl_vector,BRDN0001147223,
XPR024_U251MG.311_96H_X2_B37:G23,U251MG,96 h,ctl_untrt,UnTrt,
XPR024_U251MG.311_96H_X2_B37:H19,U251MG,96 h,ctl_vector,BRDN0001487138,
XPR024_U251MG.311_96H_X2_B37:H20,U251MG,96 h,ctl_vector,BRDN0001149216,
XPR024_U251MG.311_96H_X2_B37:I17,U251MG,96 h,ctl_vector,BRDN0001148145,
XPR024_U251MG.311_96H_X2_B37:I18,U251MG,96 h,ctl_vector,BRDN0001147812,
XPR024_U251MG.311_96H_X2_B37:J17,U251MG,96 h,ctl_vector,BRDN0001146109,
XPR024_U251MG.311_96H_X2_B37:J18,U251MG,96 h,ctl_vector,BRDN0001146085,
XPR024_U251MG.311_96H_X2_B37:J24,U251MG,96 h,ctl_untrt,UnTrt,
XPR024_U251MG.311_96H_X2_B37:K03,U251MG,96 h,ctl_vector,BRDN0001477804,
XPR024_U251MG.311_96H_X2_B37:K04,U251MG,96 h,ctl_vector,BRDN0001146317,
XPR024_U251MG.311_96H_X2_B37:K21,U251MG,96 h,ctl_untrt,UnTrt,
XPR024_U251MG.311_96H_X2_B37:L03,U251MG,96 h,ctl_vector,BRDN0001148995,
XPR024_U251MG.311_96H_X2_B37:L04,U251MG,96 h,ctl_vector,BRDN0001477792,
XPR024_U251MG.311_96H_X2_B37:M10,U251MG,96 h,ctl_untrt,UnTrt,
XPR024_U251MG.311_96H_X3_B37:B17,U251MG,96 h,ctl_untrt,UnTrt,
XPR024_U251MG.311_96H_X3_B37:C04,U251MG,96 h,ctl_untrt,UnTrt,
XPR024_U251MG.311_96H_X3_B37:C11,U251MG,96 h,ctl_vector,BRDN0001148129,
XPR024_U251MG.311_96H_X3_B37:C12,U251MG,96 h,ctl_vector,BRDN0001146004,
XPR024_U251MG.311_96H_X3_B37:D02,U251MG,96 h,ctl_untrt,UnTrt,
XPR024_U251MG.311_96H_X3_B37:D11,U251MG,96 h,ctl_vector,BRDN0001146753,
