,NEU_prg,pert_drug,targets,dose
CPC014_NEU_24H:BRD-A39646320-001-01-3:10,-0.1352206259905878,HC-toxin,,10 uM
CPC014_NEU_24H:BRD-A41692738-001-01-9:10,0.060477369406712334,TGX-221,PIK3CB,10 uM
CPC014_NEU_24H:BRD-A45498368-001-02-2:10,0.5520962583119883,WYE-125132,MTOR,10 uM
CPC014_NEU_24H:BRD-A50454580-001-01-1:10,0.7266925456470708,PD-0325901,MAP2K1,10 uM
CPC014_NEU_24H:BRD-A52193669-001-01-7:10,-0.20584992799452045,withaferin-a,"IKBKB, NAMPT",10 uM
CPC014_NEU_24H:BRD-A52886023-001-01-7:10,-0.43512207999966784,antimycin-a,CYCS,10 uM
CPC014_NEU_24H:BRD-A55756846-001-16-2:10,-0.1358055746392968,H-7,,10 uM
CPC014_NEU_24H:BRD-A57107094-001-02-5:10,0.4259356130893121,BRD-A57107094,,10 uM
CPC014_NEU_24H:BRD-A59145032-003-01-6:10,-0.9042896799617708,BRD-A59145032,,10 uM
CPC014_NEU_24H:BRD-A59808129-001-01-7:10,0.46709645147954443,guggulsterone,"AR, NR1H4, NR3C1, NR3C2, PGR",10 uM
CPC014_NEU_24H:BRD-A61666925-001-05-2:10,0.56461806675167,EMF-sumo1-6,,10 uM
CPC014_NEU_24H:BRD-A64228451-001-06-8:10,-0.7171720905239354,terreic-acid,,10 uM
CPC014_NEU_24H:BRD-A67748489-001-06-8:10,-0.7346296301143417,K-858,KIF11,10 uM
CPC014_NEU_24H:BRD-A68721828-001-01-5:10,-0.6411727151610941,BRD-A68721828,,10 uM
CPC014_NEU_24H:BRD-A68739437-001-01-0:10,0.05026435879339225,NPK76-II-72-1,,10 uM
CPC014_NEU_24H:BRD-A72180425-001-06-4:10,-0.72814366289219,K784-3188,,10 uM
CPC014_NEU_24H:BRD-A74904029-001-05-7:10,-1.1904953108332386,EI-231,CSNK2A1,10 uM
CPC014_NEU_24H:BRD-A75409952:10,-1.4182843000942431,wortmannin,"PIK3CA, PIK3CG, PLK1",10 uM
CPC014_NEU_24H:BRD-A77118605-001-01-2:10,-0.4096561360147447,D-609,,10 uM
CPC014_NEU_24H:BRD-A77467113-001-01-8:10,-0.02489115340359338,EMF-sumo1-11,,10 uM
CPC014_NEU_24H:BRD-A77577770-001-03-4:10,-0.17738815702411237,BRD-A77577770,,10 uM
CPC014_NEU_24H:BRD-A80574334-001-01-9:10,-0.515011326961403,oxalomalic-acid,"ACO1, IDH1",10 uM
CPC014_NEU_24H:BRD-A80775386-001-01-9:10,1.2047665601905218,hyperforin,"ALOX5, NR1I2, PTGS1",10 uM
CPC014_NEU_24H:BRD-A80788753-001-01-7:10,-0.3138230966697134,EMF-sumo1-10,,10 uM
CPC014_NEU_24H:BRD-A80960055-001-01-7:10,-3.474224850729696,celastrol,,10 uM
CPC014_NEU_24H:BRD-A84327315-001-01-1:10,-0.4006929114037152,calcitriol,VDR,10 uM
CPC014_NEU_24H:BRD-A89067742-001-01-1:10,0.0224780195236835,BRD-A89067742,,10 uM
CPC014_NEU_24H:BRD-A89907244-001-01-1:10,0.34330540190149755,BRD-A89907244,,10 uM
CPC014_NEU_24H:BRD-A93893742-001-07-1:10,-0.939913163507661,EMF-sumo1-2,,10 uM
CPC014_NEU_24H:BRD-A95937159-001-01-3:10,-0.6041149388789585,BRD-A95937159,,10 uM
CPC014_NEU_24H:BRD-A96799240-001-01-7:10,0.2873192771604405,BRD-A96799240,,10 uM
CPC014_NEU_24H:BRD-A97833537-001-06-4:10,-0.2906950094739598,EMF-sumo1-1,,10 uM
CPC014_NEU_24H:BRD-A98283014-003-07-7:10,-2.2466728174228514,calmidazolium,"ATP2B1, PDE1A",10 uM
CPC014_NEU_24H:BRD-A99518825-001-01-1:10,-0.5199551600071919,BRD-A99518825,,10 uM
CPC014_NEU_24H:BRD-K00184207-001-03-2:10,-0.7596645817191481,GR-206,,10 uM
CPC014_NEU_24H:BRD-K00337317-001-01-7:10,0.4335986348692213,NU-7441,PRKDC,10 uM
CPC014_NEU_24H:BRD-K01436366-001-02-4:10,0.3083523574290161,XMD-1150,LRRK2,10 uM
CPC014_NEU_24H:BRD-K01493881-001-19-5:10,0.718931232459582,apigenin,,10 uM
CPC014_NEU_24H:BRD-K01493881-001-20-3:10,-1.3363968878723216,apigenin,,10 uM
CPC014_NEU_24H:BRD-K01507359-001-05-4:10,0.5888435328663209,rifampicin,NR1I2,10 uM
CPC014_NEU_24H:BRD-K01800709-001-01-9:10,-0.33625462455232663,BRD-K01800709,,10 uM
CPC014_NEU_24H:BRD-K02421873-001-05-4:10,0.47326893401397013,EMF-sumo1-12,,10 uM
CPC014_NEU_24H:BRD-K02965346-001-01-8:10,-0.14733249476121604,SU-11274,MET,10 uM
CPC014_NEU_24H:BRD-K04701986-001-01-0:10,0.473566405400512,BL-050,,10 uM
CPC014_NEU_24H:BRD-K04923131-001-06-3:10,0.2968017366392387,BRD-K04923131,,10 uM
CPC014_NEU_24H:BRD-K05104363-001-04-3:10,-0.2515034476199111,PD-184352,MAP2K1,10 uM
CPC014_NEU_24H:BRD-K05396879-001-05-9:10,0.9879241266821657,BRD-K05396879,,10 uM
CPC014_NEU_24H:BRD-K05593511-001-02-2:10,0.8837380725323956,BRD-K05593511,,10 uM
CPC014_NEU_24H:BRD-K05804044-001-01-1:10,-0.5246193943152928,AZ-628,"BRAF, RAF1",10 uM
CPC014_NEU_24H:BRD-K05977823-001-01-2:10,-0.058148369134486066,tenovins,,10 uM
CPC014_NEU_24H:BRD-K06080977-001-13-3:10,0.7225541973349076,eicosatetraynoic-acid,"ALOX12, PPARA, PPARG, PTGS1",10 uM
CPC014_NEU_24H:BRD-K07061353-001-01-1:10,-0.7244240706551811,BRD-K07061353,,10 uM
CPC014_NEU_24H:BRD-K07265709-003-01-5:10,-0.163366220750098,razoxane,,10 uM
CPC014_NEU_24H:BRD-K07736136-001-01-2:10,0.7454951606602391,VX-702,MAPK14,10 uM
CPC014_NEU_24H:BRD-K07877311-001-01-1:10,-0.19384323225712605,BRD-K07877311,,10 uM
CPC014_NEU_24H:BRD-K08115555-001-04-4:10,-1.0307188295046807,BRD-K08115555,,10 uM
CPC014_NEU_24H:BRD-K08206212-001-01-2:10,0.49607043130661366,entecavir,,10 uM
CPC014_NEU_24H:BRD-K09186807-001-01-6:10,0.6464831930754318,KIN001-244,PDPK1,10 uM
CPC014_NEU_24H:BRD-K09191212-001-01-5:10,0.19328547210473151,BRD-K09191212,,10 uM
CPC014_NEU_24H:BRD-K09436313-001-01-2:10,-0.7913998244569981,prostaglandin,"PTGDR, PTGDR2",10 uM
CPC014_NEU_24H:BRD-K09790412-001-03-8:10,-0.28655965534581224,H-9,PRKACA,10 uM
CPC014_NEU_24H:BRD-K10906552-001-01-1:10,-0.3307476341974187,BRD-K10906552,,10 uM
CPC014_NEU_24H:BRD-K10916986-001-01-6:10,1.1029196549189173,vinorelbine,TUBB,10 uM
CPC014_NEU_24H:BRD-K11147885-001-01-9:10,0.16231155513233142,BRD-K11147885,,10 uM
CPC014_NEU_24H:BRD-K12105018-001-01-6:10,-1.426460005985758,BRD-K12105018,,10 uM
CPC014_NEU_24H:BRD-K13087974-001-01-7:10,-0.4206029956059434,CGP-52411,EGFR,10 uM
CPC014_NEU_24H:BRD-K13514097-001-01-2:10,-0.4908632829263463,everolimus,MTOR,10 uM
CPC014_NEU_24H:BRD-K13566078-003-01-1:10,-3.1747927958110074,BMS-345541,IKBKB,10 uM
CPC014_NEU_24H:BRD-K13927029-001-01-9:10,-0.3573999377195961,retinol,"RXRA, RXRB, RXRG",10 uM
CPC014_NEU_24H:BRD-K14232336-001-06-0:10,0.2590777724988908,EMF-sumo1-5,,10 uM
CPC014_NEU_24H:BRD-K14681867-015-01-6:10,-0.5420481331504567,somatostatin,"SSTR1, SSTR2, SSTR3, SSTR4, SSTR5",10 uM
CPC014_NEU_24H:BRD-K14880289-001-01-4:10,-0.4050524260849119,GW-501516,PPARD,10 uM
CPC014_NEU_24H:BRD-K16331660-001-01-5:10,-0.7261810802797084,BRD-K16331660,,10 uM
CPC014_NEU_24H:BRD-K16478699-001-02-7:10,0.6237307655431013,PLX-4720,BRAF,10 uM
CPC014_NEU_24H:BRD-K16485616-001-03-0:10,-0.12634226294519457,mocetinostat,"HDAC1, HDAC11, HDAC2, HDAC3",10 uM
CPC014_NEU_24H:BRD-K17306061-001-01-1:10,0.3239066043081032,aprepitant,TACR1,10 uM
CPC014_NEU_24H:BRD-K17343332-001-05-8:10,-1.3401596757050362,EMF-sumo1-4,,10 uM
CPC014_NEU_24H:BRD-K17823458-001-01-6:10,-0.2144572084485754,danoprevir,,10 uM
CPC014_NEU_24H:BRD-K18135438-001-08-4:10,1.1832460824875453,BRD-K18135438,,10 uM
CPC014_NEU_24H:BRD-K19220233-001-01-5:10,0.5647281975522251,JNK-9L,MAPK8,10 uM
CPC014_NEU_24H:BRD-K19499941-001-05-9:10,0.0686322744030797,BRD-K19499941,,10 uM
CPC014_NEU_24H:BRD-K19540840-001-02-9:10,-1.498696225883704,saracatinib,"ABL1, SRC",10 uM
CPC014_NEU_24H:BRD-K19687926-379-01-7:10,0.4852491627874168,lapatinib,"EGFR, ERBB2",10 uM
CPC014_NEU_24H:BRD-K20986251-001-07-2:10,0.3123061966575265,BRD-K20986251,,10 uM
CPC014_NEU_24H:BRD-K22429181-001-08-4:10,0.2572354948983451,retinol,"RXRA, RXRB, RXRG",10 uM
CPC014_NEU_24H:BRD-K22630935-001-01-1:10,0.1303672988171363,BRD-K22630935,,10 uM
CPC014_NEU_24H:BRD-K22631935-001-01-9:10,-0.6384462778839919,neurodazine,,10 uM
CPC014_NEU_24H:BRD-K23192422-001-01-1:10,-0.17562180751200374,lestaurtinib,"FLT3, NTRK1",10 uM
CPC014_NEU_24H:BRD-K23841751-001-01-4:10,0.5419565795808997,BRD-K23841751,,10 uM
CPC014_NEU_24H:BRD-K24102129-001-01-5:10,-0.617641632729844,BRD-K24102129,,10 uM
CPC014_NEU_24H:BRD-K24426149-001-04-8:10,1.0783152332598183,BRD-K24426149,,10 uM
CPC014_NEU_24H:BRD-K24656285-001-03-6:10,0.38105904957015607,farnesol,MAOB,10 uM
CPC014_NEU_24H:BRD-K24859147-379-01-8:10,0.6793356289313806,KIN001-242,RPS6KA3,10 uM
CPC014_NEU_24H:BRD-K24994810-001-01-9:10,0.23022286585988844,androstenol,NR1I3,10 uM
CPC014_NEU_24H:BRD-K25311561-001-02-4:10,-1.532757620421626,KU-55933,ATM,10 uM
CPC014_NEU_24H:BRD-K25311561-001-03-2:10,0.7942551553980577,KU-55933,ATM,10 uM
CPC014_NEU_24H:BRD-K25979535-001-01-3:10,0.823758015388919,BRD-K25979535,,10 uM
CPC014_NEU_24H:BRD-K25991148-001-01-7:10,0.8632044069050177,warfarin,VKORC1,10 uM
CPC014_NEU_24H:BRD-K26674531-001-01-3:10,0.3943627852147487,GR-235,NR1H4,10 uM
CPC014_NEU_24H:BRD-K28178212-003-01-5:10,-0.3770280538080381,GW-441756,NTRK1,10 uM
CPC014_NEU_24H:BRD-K28428262-001-01-7:10,-1.757984798640224,brivanib,"FGFR1, FLT1, KDR",10 uM
CPC014_NEU_24H:BRD-K29582115-311-02-0:10,-0.9218672040955287,ziprasidone,"DRD2, HRH1, HTR1A, HTR1B, HTR1D, HTR1E, HTR2A, HTR2C, HTR7",10 uM
CPC014_NEU_24H:BRD-K30704475-001-01-0:10,-0.2507118030493603,BRD-K30704475,,10 uM
CPC014_NEU_24H:BRD-K30743633-001-06-6:10,1.5277081353971123,TCPOBOP,NR1I3,10 uM
CPC014_NEU_24H:BRD-K31484631-001-05-0:10,-0.23762431361632894,rifabutin,,10 uM
CPC014_NEU_24H:BRD-K31841256-001-01-4:10,-0.1454245582837731,BRD-K31841256,,10 uM
CPC014_NEU_24H:BRD-K32111336-001-01-5:10,-0.0654168113459283,BRD-K32111336,,10 uM
CPC014_NEU_24H:BRD-K32610195-001-11-5:10,1.0535414816537072,androstenedione,"AKR1C3, HSD17B1, HSD3B1",10 uM
CPC014_NEU_24H:BRD-K32710582-001-01-5:10,0.6499780184161319,EI-247,INSR,10 uM
CPC014_NEU_24H:BRD-K32836707-001-01-8:10,0.2266472884755494,CAY-10577,,10 uM
CPC014_NEU_24H:BRD-K32927008-001-01-1:10,-0.17310496988893126,BRD-K32927008,,10 uM
CPC014_NEU_24H:BRD-K33551950-001-01-6:10,-1.0074532258573945,radicicol,,10 uM
CPC014_NEU_24H:BRD-K33572481-001-01-0:10,1.3173125896233386,taurodeoxycholic-acid,,10 uM
CPC014_NEU_24H:BRD-K33586157-001-01-3:10,-1.7163405693804048,BRD-K33586157,,10 uM
CPC014_NEU_24H:BRD-K33926001-001-01-9:10,0.004860040878204908,BRD-K33926001,,10 uM
CPC014_NEU_24H:BRD-K34387287-001-01-8:10,-0.1524891495053342,BRD-K34387287,,10 uM
CPC014_NEU_24H:BRD-K35128472-001-05-1:10,-0.2755385470172001,2-aminopurine,,10 uM
CPC014_NEU_24H:BRD-K35483542-001-04-9:10,0.13876908915578406,alitretinoin,"RARA, RARB, RARG, RXRA, RXRB, RXRG",10 uM
CPC014_NEU_24H:BRD-K36529613-001-01-8:10,-0.751579173930855,PU-H71,HSP90AA1,10 uM
CPC014_NEU_24H:BRD-K36627727-001-01-3:10,0.01789601356014453,tamibarotene,"RARA, RARB",10 uM
CPC014_NEU_24H:BRD-K36740062-001-01-7:10,0.20568196087132362,GSK-1070916,"AURKB, AURKC",10 uM
CPC014_NEU_24H:BRD-K37130656-001-01-2:10,0.312363370753054,rivaroxaban,F10,10 uM
CPC014_NEU_24H:BRD-K37160541-001-01-8:10,0.5511119209839603,BRD-K37160541,,10 uM
CPC014_NEU_24H:BRD-K37720887-001-01-1:10,-0.1718075897550943,SB-525334,TGFBR1,10 uM
CPC014_NEU_24H:BRD-K37846922-001-07-8:10,0.4293840905396589,BRD-K37846922,,10 uM
CPC014_NEU_24H:BRD-K38324426-001-05-0:10,0.3305472338514547,EMF-sumo1-8,,10 uM
CPC014_NEU_24H:BRD-K38615104-001-06-8:10,-1.6459077245607674,A-443654,,10 uM
CPC014_NEU_24H:BRD-K38756014-001-03-6:10,-0.09218425721052703,BRD-K38756014,,10 uM
CPC014_NEU_24H:BRD-K38775274-001-13-0:10,0.9657581797783028,dexamethasone,NR3C1,10 uM
CPC014_NEU_24H:BRD-K39944607-001-03-0:10,0.13259727041352287,ochratoxin-a,,10 uM
CPC014_NEU_24H:BRD-K40175214-001-01-7:10,-0.9077723584417347,torin-1,MTOR,10 uM
CPC014_NEU_24H:BRD-K40255344-001-13-5:10,-0.027344267186214417,tyrphostin-A9,,10 uM
CPC014_NEU_24H:BRD-K40300908-001-01-2:10,0.33427669327075105,BRD-K40300908,,10 uM
CPC014_NEU_24H:BRD-K41170226-001-05-4:10,-0.1247307238674262,BRD-K41170226,,10 uM
CPC014_NEU_24H:BRD-K41668190-001-01-8:10,-0.4113601767245648,BRD-K41668190,,10 uM
CPC014_NEU_24H:BRD-K42419294-001-01-0:10,-0.9834840850966226,BRD-K42419294,,10 uM
CPC014_NEU_24H:BRD-K42541148-001-01-9:10,0.21133396315514047,BRD-K42541148,,10 uM
CPC014_NEU_24H:BRD-K43164539-001-05-7:10,-0.009855047695551844,cholic-acid,"CES1, FECH, PLA2G1B",10 uM
CPC014_NEU_24H:BRD-K43764301-001-07-6:10,0.23541440449955336,dexketoprofen,"PTGS1, PTGS2",10 uM
CPC014_NEU_24H:BRD-K43797669-001-13-0:10,0.9184507738561345,genistein,"CFTR, ESR2",10 uM
CPC014_NEU_24H:BRD-K43880410-001-07-8:10,-0.8909544902414465,pregnenolone,,10 uM
CPC014_NEU_24H:BRD-K45114207-001-01-0:10,0.5235797585693249,BRD-K45114207,,10 uM
CPC014_NEU_24H:BRD-K46062088-001-01-4:10,-0.7564699076755736,ST-4062971,,10 uM
CPC014_NEU_24H:BRD-K46212057-001-01-2:10,0.9687596632398681,voriconazole,"CYP2C19, CYP2C9, CYP3A4, CYP3A5, PTGS1",10 uM
CPC014_NEU_24H:BRD-K47539947-001-01-1:10,-0.36098988475969374,tetradecylthioacetic-acid,,10 uM
CPC014_NEU_24H:BRD-K47943470-001-07-7:10,-0.5566355269187089,tyrphostin-51,,10 uM
CPC014_NEU_24H:BRD-K48576794-001-04-0:10,-0.6768519176831974,BRD-K48576794,,10 uM
CPC014_NEU_24H:BRD-K48722833-001-01-9:10,-1.0493051917405245,iloperidone,"DRD2, HTR1A, HTR2A, HTR6, HTR7",10 uM
CPC014_NEU_24H:BRD-K49181186-001-04-4:10,0.04094435906761124,EMF-sumo1-7,,10 uM
CPC014_NEU_24H:BRD-K49669041-001-02-7:10,-0.8554261949286401,BX-912,"PDK1, PDPK1",10 uM
CPC014_NEU_24H:BRD-K49685476-001-09-2:10,0.09879297183111463,TTNPB,RARB,10 uM
CPC014_NEU_24H:BRD-K49865102-001-02-7:10,0.08054031917815935,PD-0325901,MAP2K1,10 uM
CPC014_NEU_24H:BRD-K50140147-001-01-0:10,-0.21215592748138865,NVP-TAE684,ALK,10 uM
CPC014_NEU_24H:BRD-K50140147-001-02-8:10,-1.011992023425173,NVP-TAE684,ALK,10 uM
CPC014_NEU_24H:BRD-K50168500-001-01-2:10,0.04531931528741797,canertinib,"EGFR, ERBB2, ERBB4",10 uM
CPC014_NEU_24H:BRD-K50387473-001-01-1:10,0.4345557948429193,XMD-892,MAPK7,10 uM
CPC014_NEU_24H:BRD-K50720187-050-04-1:10,-0.30339438198340846,flupirtine,"KCNQ1, KCNQ2",10 uM
CPC014_NEU_24H:BRD-K51313569-001-02-9:10,0.44472761871634126,palbociclib,"CDK4, CDK6",10 uM
CPC014_NEU_24H:BRD-K51998148-001-01-9:10,-0.5680107231831429,BRD-K51998148,,10 uM
CPC014_NEU_24H:BRD-K52751261-001-01-2:10,1.2273471970371035,TAK-715,MAPK14,10 uM
CPC014_NEU_24H:BRD-K52911425-001-01-5:10,1.0016597749341924,GDC-0941,PIK3CG,10 uM
CPC014_NEU_24H:BRD-K52911425-001-02-3:10,-0.8194324541708378,GDC-0941,PIK3CG,10 uM
CPC014_NEU_24H:BRD-K53561341-001-02-6:10,0.7629004949059168,KIN-001-220,,10 uM
CPC014_NEU_24H:BRD-K53972329-001-01-3:10,0.025371284069580738,ruxolitinib,,10 uM
CPC014_NEU_24H:BRD-K53972329-001-02-1:10,0.2281647408998945,ruxolitinib,,10 uM
CPC014_NEU_24H:BRD-K54472332-001-01-8:10,-1.244436112274734,elvitegravir,,10 uM
CPC014_NEU_24H:BRD-K55420858-001-01-0:10,-0.3901626854541982,mirin,MRE11,10 uM
CPC014_NEU_24H:BRD-K56064827-001-05-4:10,-0.9344159262711869,EI-273,"PRKCA, PRKCG",10 uM
CPC014_NEU_24H:BRD-K56343971-001-01-5:10,-0.9470375398080721,vemurafenib,BRAF,10 uM
CPC014_NEU_24H:BRD-K56957086-001-02-2:10,-0.9041975301075115,dacinostat,HDAC1,10 uM
CPC014_NEU_24H:BRD-K56957086-001-04-8:10,0.4630562254472999,dacinostat,HDAC1,10 uM
CPC014_NEU_24H:BRD-K57926513-001-08-6:10,0.20742448220232396,BRD-K57926513,,10 uM
CPC014_NEU_24H:BRD-K58772419-001-01-3:10,-0.7023033578112357,AZD-6482,"PIK3CB, PIK3CD, PIK3CG",10 uM
CPC014_NEU_24H:BRD-K58772419-001-02-1:10,0.08810240566659211,AZD-6482,"PIK3CB, PIK3CD, PIK3CG",10 uM
CPC014_NEU_24H:BRD-K59939374-001-01-0:10,0.008387559316136911,BRD-K59939374,,10 uM
CPC014_NEU_24H:BRD-K59946561-001-05-9:10,0.1349509949134292,BRD-K59946561,,10 uM
CPC014_NEU_24H:BRD-K60460488-066-01-0:10,0.6204012817674239,nelfinavir,"CYP1A2, CYP2B6, CYP2C19, CYP2C9, CYP2D6, CYP3A4, CYP3A7",10 uM
CPC014_NEU_24H:BRD-K61192129-001-01-0:10,-0.22808661373870176,BRD-K61192129,,10 uM
CPC014_NEU_24H:BRD-K61341215-004-01-2:10,-0.20352085419892074,vecuronium,CHRNA2,10 uM
CPC014_NEU_24H:BRD-K61463582-001-03-1:10,-0.22661790549572391,BRD-K61463582,AHR,10 uM
CPC014_NEU_24H:BRD-K61480498-001-01-2:10,0.2813555276119999,epoxycholesterol,"NR1H2, NR1H3",10 uM
CPC014_NEU_24H:BRD-K62012036-001-06-0:10,0.8888710713328433,acitretin,"RARA, RXRG",10 uM
CPC014_NEU_24H:BRD-K62459624-001-07-9:10,-0.05162794694885586,BRD-K62459624,,10 uM
CPC014_NEU_24H:BRD-K62959606-001-10-4:10,0.6933657203732678,sphingosine,,10 uM
CPC014_NEU_24H:BRD-K63068307-001-02-2:10,-0.060122392207898445,ZSTK-474,PIK3CG,10 uM
CPC014_NEU_24H:BRD-K63350243-001-01-3:10,1.3540141506756194,BRD-K63350243,,10 uM
CPC014_NEU_24H:BRD-K63915849-001-01-1:10,-0.31118326870984225,AS-604850,PIK3CG,10 uM
CPC014_NEU_24H:BRD-K63923597-001-04-3:10,-0.4240978852763926,barasertib-HQPA,AURKB,10 uM
CPC014_NEU_24H:BRD-K64052750-001-04-3:10,0.1880024034312281,gefitinib,EGFR,10 uM
CPC014_NEU_24H:BRD-K64052750-001-05-0:10,0.8506754948670427,gefitinib,EGFR,10 uM
CPC014_NEU_24H:BRD-K64610608-001-02-6:10,0.7190254717129001,EMF-BCA1-57,CASP3,10 uM
CPC014_NEU_24H:BRD-K64800655-001-01-7:10,-0.07705421599621959,PHA-793887,"CDK1, CDK2, CDK4, CDK5, CDK7, CDK9",10 uM
CPC014_NEU_24H:BRD-K64857848-001-02-3:10,0.7890078744379269,XMD-885,"LRRK2, MAPK7",10 uM
CPC014_NEU_24H:BRD-K64935403-001-01-6:10,0.3361768877695761,ebelactone-b,PNLIP,10 uM
CPC014_NEU_24H:BRD-K65258912-001-04-0:10,0.5008624160645586,BRD-K65258912,,10 uM
CPC014_NEU_24H:BRD-K65331431-001-04-7:10,-0.2800972666990487,retinyl,,10 uM
CPC014_NEU_24H:BRD-K65411918-001-01-5:10,0.8743521501873739,BRD-K65411918,,10 uM
CPC014_NEU_24H:BRD-K66615216-001-01-9:10,1.194852718315436,moxifloxacin,,10 uM
CPC014_NEU_24H:BRD-K66902379-001-01-4:10,-0.21358719893456343,BRD-K66902379,,10 uM
CPC014_NEU_24H:BRD-K66956375-001-05-5:10,0.11404712582821674,oleoylethanolamide,"GPR119, PPARA",10 uM
CPC014_NEU_24H:BRD-K67258146-001-01-2:10,-0.1317413834313262,BRD-K67258146,,10 uM
CPC014_NEU_24H:BRD-K67470788-001-01-6:10,-1.3873209202545262,BRD-K67470788,,10 uM
CPC014_NEU_24H:BRD-K67506692-001-07-9:10,-1.0726548614630327,BRD-K67506692,,10 uM
CPC014_NEU_24H:BRD-K67578145-001-01-4:10,0.060561755471598366,GDC-0879,BRAF,10 uM
CPC014_NEU_24H:BRD-K67808578-001-02-9:10,-0.2595404846941922,BRD-K67808578,,10 uM
CPC014_NEU_24H:BRD-K68144790-001-01-2:10,1.4622705628898585,BRD-K68144790,,10 uM
CPC014_NEU_24H:BRD-K68174511-001-01-7:10,-0.9065497338463779,torin-2,MTOR,10 uM
CPC014_NEU_24H:BRD-K68313733-001-07-0:10,0.9299714177836736,BRD-K68313733,,10 uM
CPC014_NEU_24H:BRD-K68407802-001-01-9:10,-1.1785727632126595,KIN001-055,JAK3,10 uM
CPC014_NEU_24H:BRD-K69516039-001-01-1:10,1.3443865203262948,BRD-K69516039,,10 uM
CPC014_NEU_24H:BRD-K69852452-001-02-6:10,-0.889393161236752,F-1566-0341,,10 uM
CPC014_NEU_24H:BRD-K70161581-001-01-5:10,-0.461850103234545,BRD-K70161581,,10 uM
CPC014_NEU_24H:BRD-K70401845-001-02-5:10,1.3049392725336835,erlotinib,EGFR,10 uM
CPC014_NEU_24H:BRD-K70511574-001-01-0:10,0.47256033456945357,HMN-214,"CSF1R, FLT1, FLT3, FLT4, KDR, KIT, PDGFRB, RET",10 uM
CPC014_NEU_24H:BRD-K70549064-001-03-3:10,-1.542828687011959,staurosporine,"CDK2, GSK3B",10 uM
CPC014_NEU_24H:BRD-K70557564-305-01-0:10,0.42229123146586733,zosuquidar,ABCB1,10 uM
CPC014_NEU_24H:BRD-K71035033-001-01-4:10,0.646431451768305,masitinib,"FGFR3, KIT, LYN, PDGFRA, PDGFRB",10 uM
CPC014_NEU_24H:BRD-K71879491-001-22-6:10,-0.6189532449072999,tretinoin,"RARA, RARB, RARG, RORB",10 uM
CPC014_NEU_24H:BRD-K72420232-001-01-6:10,-0.05961588545216431,WZ-4002,"EGFR, ERBB2",10 uM
CPC014_NEU_24H:BRD-K72420232-001-02-4:10,0.22269811274749873,WZ-4002,"EGFR, ERBB2",10 uM
CPC014_NEU_24H:BRD-K72703948-001-04-4:10,1.020041375486698,ZM-447439,"AURKA, AURKB",10 uM
CPC014_NEU_24H:BRD-K73293050-001-01-5:10,-0.37062048797606106,WZ-3146,EGFR,10 uM
CPC014_NEU_24H:BRD-K73838513-003-01-4:10,-0.23847936310178927,cinacalcet,CASR,10 uM
CPC014_NEU_24H:BRD-K73982490-001-01-1:10,0.13789331727309784,BI-78D3,MAPK8,10 uM
CPC014_NEU_24H:BRD-K74109131-001-01-5:10,-1.0984016384982618,BRD-K74109131,,10 uM
CPC014_NEU_24H:BRD-K74514084-003-01-9:10,-0.726375786502486,pazopanib,"FLT1, FLT4, KDR, KIT, PDGFRA, PDGFRB",10 uM
CPC014_NEU_24H:BRD-K74733595-001-02-9:10,0.02052384896616588,BRD-K74733595,,10 uM
CPC014_NEU_24H:BRD-K75081836-001-01-3:10,0.5796160471228523,BRD-K75081836,,10 uM
CPC014_NEU_24H:BRD-K75181824-001-03-1:10,0.8546151336010736,BRD-K75181824,,10 uM
CPC014_NEU_24H:BRD-K76698671-001-01-1:10,-0.5399573823344944,HNHA,HDAC1,10 uM
CPC014_NEU_24H:BRD-K76723084-001-15-8:10,-0.7624145401123863,isotretinoin,"RARA, RARB, RARG",10 uM
CPC014_NEU_24H:BRD-K77008974-001-01-6:10,-1.6394690882237144,WYE-354,MTOR,10 uM
CPC014_NEU_24H:BRD-K77175907-001-03-1:10,-0.08842067617589167,calcifediol,VDR,10 uM
CPC014_NEU_24H:BRD-K77286328-001-02-9:10,-0.3163654116923333,reversine,AURKB,10 uM
CPC014_NEU_24H:BRD-K77390737-001-03-2:10,0.257136232561625,xanthohumol,VCP,10 uM
CPC014_NEU_24H:BRD-K77625572-323-01-1:10,-1.1229873389071598,etomoxir,CPT1A,10 uM
CPC014_NEU_24H:BRD-K77908580-001-05-4:10,0.2821441489472479,entinostat,HDAC1,10 uM
CPC014_NEU_24H:BRD-K78062244-001-06-5:10,-0.5970897930669129,BRD-K78062244,,10 uM
CPC014_NEU_24H:BRD-K78431006-001-02-9:10,-0.691996638567763,crizotinib,"ALK, MET",10 uM
CPC014_NEU_24H:BRD-K79404599-001-02-8:10,0.37602740822988534,enzastaurin,PRKCB,10 uM
CPC014_NEU_24H:BRD-K79404599-001-03-6:10,0.7527991799249872,enzastaurin,PRKCB,10 uM
CPC014_NEU_24H:BRD-K79437791-001-03-2:10,0.32507052786819024,BRD-K79437791,,10 uM
CPC014_NEU_24H:BRD-K80622725-001-10-2:10,-1.9604030114949023,STK-397047,,10 uM
CPC014_NEU_24H:BRD-K80725632-001-04-8:10,0.11157576692553277,lavendustin-c,"CAMK2A, EGFR, SRC",10 uM
CPC014_NEU_24H:BRD-K81062487-001-01-7:10,-0.2610502589652051,taurocholic-acid,CEL,10 uM
